game,eta,method,sample,error
2,0.1,VI,23,2.1889505169363943
2,0.1,VI,24,2.1075200019169706
2,0.1,VI,25,1.9745013209246483
2,0.1,VI,26,2.042799145327456
2,0.1,VI,27,1.886094788805044
2,0.1,VI,28,2.1282960428228863
2,0.1,VI,29,2.3415172493348844
2,0.1,VI,30,2.547863532274708
2,0.1,VI,31,1.8004819107475682
2,0.1,VI,32,1.9484694003200254
2,0.1,VI,33,2.170138495713169
2,0.1,VI,34,1.776224355517525
2,0.1,VI,35,2.1516022994604893
2,0.1,VI,36,2.2299232166608123
2,0.1,VI,37,2.0705512496776546
2,0.1,VI,38,2.1001932108940795
2,0.1,VI,39,2.200510590798835
2,0.1,VI,40,2.0654153022028714
2,0.1,VI,41,1.937605015031231
2,0.1,VI,42,2.2388405054401654
2,0.1,VI,43,1.287699191807045
2,0.1,VI,44,1.6424243255895772
2,0.1,VI,45,2.0491755803746576
2,0.1,VI,46,1.914602367353514
2,0.1,VI,47,1.8833500021103837
2,0.1,VI,48,1.840145277856933
2,0.1,VI,49,1.687319186669409
2,0.3,SUB,0,0.08175962537146107
2,0.3,SUB,1,0.10467677760587246
2,0.3,SUB,2,0.14623384169933243
2,0.3,SUB,3,0.13098502601324102
2,0.3,SUB,4,0.1330739747222637
2,0.3,SUB,5,0.12214914416801727
2,0.3,SUB,6,0.15504156285062046
2,0.3,SUB,7,0.13372588590069473
2,0.3,SUB,8,0.15296122057446435
2,0.3,SUB,9,0.1775815558859138
2,0.3,SUB,10,0.1335147966295024
2,0.3,SUB,11,0.12884248638680112
2,0.3,SUB,12,0.1338025181315393
2,0.3,SUB,13,0.126893335302708
2,0.3,SUB,14,0.1162810541433098
2,0.3,SUB,15,0.06978576903260018
2,0.3,SUB,16,0.14490163395364844
2,0.3,SUB,17,0.11569451673065553
2,0.3,SUB,18,0.12695637382724398
2,0.3,SUB,19,0.08816935754232892
2,0.3,SUB,20,0.09294274245289454
2,0.3,SUB,21,0.1260647945927868
2,0.3,SUB,22,0.13126896555719064
2,0.3,SUB,23,0.15281321352465504
2,0.3,SUB,24,0.15194248188974893
2,0.3,SUB,25,0.09451175139922052
2,0.3,SUB,26,0.12764625135886765
2,0.3,SUB,27,0.11246869654695449
2,0.3,SUB,28,0.08278726611513172
2,0.3,SUB,29,0.06714608986313429
2,0.3,SUB,30,0.14701701099455594
2,0.3,SUB,31,0.13446982615437528
2,0.3,SUB,32,0.13877971913065268
2,0.3,SUB,33,0.0819073439178886
2,0.3,SUB,34,0.08884909165093907
2,0.3,SUB,35,0.17649578924756434
2,0.3,SUB,36,0.13127313002523192
2,0.3,SUB,37,0.04996456020384124
2,0.3,SUB,38,0.12267490678055615
2,0.3,SUB,39,0.11624371218316075
2,0.3,SUB,40,0.13839164955411526
2,0.3,SUB,41,0.1694081231080962
2,0.3,SUB,42,0.15132652322066295
2,0.3,SUB,43,0.10099626518460345
2,0.3,SUB,44,0.12487356465211398
2,0.3,SUB,45,0.08946518761400403
2,0.3,SUB,46,0.17133665768188905
2,0.3,SUB,47,0.17594819127055897
2,0.3,SUB,48,0.16621591015911846
2,0.3,SUB,49,0.12361652263444373
2,0.3,VI,0,2.243134448852147
2,0.3,VI,1,2.392125082593459
2,0.3,VI,2,2.0548709126627367
2,0.3,VI,3,1.7478463737525542
2,0.3,VI,4,2.5524646477325295
2,0.3,VI,5,1.9191070851998489
2,0.3,VI,6,2.1448923547929386
2,0.3,VI,7,1.7102904678284567
2,0.3,VI,8,1.6151539970827857
2,0.3,VI,9,1.7062226204883058
2,0.3,VI,10,2.112322236553059
2,0.3,VI,11,1.7426057360428955
2,0.3,VI,12,1.7792107514865803
2,0.3,VI,13,1.8116780431555937
2,0.3,VI,14,1.8876554858491603
2,0.3,VI,15,2.1322477662246415
2,0.3,VI,16,1.9524103214134387
2,0.3,VI,17,1.6492754090749049
2,0.3,VI,18,2.0843747265369403
2,0.3,VI,19,2.3456861597189334
2,0.3,VI,20,1.6919019891930813
2,0.3,VI,21,2.113927393110348
2,0.3,VI,22,1.9990782224010506
2,0.3,VI,23,2.1923185032060006
2,0.3,VI,24,1.6848842294526374
2,0.3,VI,25,1.9774352390602943
2,0.3,VI,26,2.203969842787857
2,0.3,VI,27,1.8886824869726535
2,0.3,VI,28,1.918025877403095
2,0.3,VI,29,2.272193982642106
2,0.3,VI,30,1.952402802070761
2,0.3,VI,31,1.9507704322087784
2,0.3,VI,32,1.2889125575198404
2,0.3,VI,33,2.3932330985818275
2,0.3,VI,34,2.2021073374753506
2,0.3,VI,35,1.6643335527430905
2,0.3,VI,36,2.2428304943991644
2,0.3,VI,37,2.1512323753010345
2,0.3,VI,38,1.3202388809575878
2,0.3,VI,39,2.1566123534274366
2,0.3,VI,40,2.1730472869839015
2,0.3,VI,41,1.8941959248497866
2,0.3,VI,42,2.06917512777269
2,0.3,VI,43,1.8844870511947902
2,0.3,VI,44,2.097886532504786
2,0.3,VI,45,1.5627948776158789
2,0.3,VI,46,1.6115015292434014
2,0.3,VI,47,1.718561542439361
2,0.3,VI,48,1.768068651953086
2,0.3,VI,49,1.5216198754940804
2,0.5,SUB,0,0.14791973554256688
2,0.5,SUB,1,0.14094174381509678
2,0.5,SUB,2,0.18280510163798477
2,0.5,SUB,3,0.1488258326450319
2,0.5,SUB,4,0.17853940160862444
2,0.5,SUB,5,0.1805390225527548
2,0.5,SUB,6,0.125271592365247
2,0.5,SUB,7,0.167869179081232
2,0.5,SUB,8,0.19816674296787581
2,0.5,SUB,9,0.11082659104641132
2,0.5,SUB,10,0.16666351648946917
2,0.5,SUB,11,0.15165246574116822
2,0.5,SUB,12,0.12716619810493182
2,0.5,SUB,13,0.1544863886809246
2,0.5,SUB,14,0.17948767535019355
2,0.5,SUB,15,0.1860824595063478
2,0.5,SUB,16,0.23439167861158214
2,0.5,SUB,17,0.17797109542657824
2,0.5,SUB,18,0.18726191386085067
2,0.5,SUB,19,0.18122207522245076
2,0.5,SUB,20,0.1849877309327708
2,0.5,SUB,21,0.21266716914968134
2,0.5,SUB,22,0.13835184373372275
2,0.5,SUB,23,0.19018586177435085
2,0.5,SUB,24,0.15987239283258112
2,0.5,SUB,25,0.153160984137089
2,0.5,SUB,26,0.1452415041159627
2,0.5,SUB,27,0.16644439059354427
2,0.5,SUB,28,0.21785452857790633
2,0.5,SUB,29,0.21728756785419412
2,0.5,SUB,30,0.14815729864661492
2,0.5,SUB,31,0.18596438092683856
2,0.5,SUB,32,0.13664240760430135
2,0.5,SUB,33,0.19023956027849695
2,0.5,SUB,34,0.13827790004993593
2,0.5,SUB,35,0.1964229041316435
2,0.5,SUB,36,0.16882744253030524
2,0.5,SUB,37,0.22791337184879615
2,0.5,SUB,38,0.19469760163489772
2,0.5,SUB,39,0.16306815283732987
2,0.5,SUB,40,0.16039455937612493
2,0.5,SUB,41,0.18867271551022968
2,0.5,SUB,42,0.16698628992938144
2,0.5,SUB,43,0.19662150758330205
2,0.5,SUB,44,0.16442355428029712
2,0.5,SUB,45,0.1736424346384959
2,0.5,SUB,46,0.1365786164782613
2,0.5,SUB,47,0.17508889422089885
2,0.5,SUB,48,0.21925385193213143
2,0.5,SUB,49,0.17718517166351205
2,0.5,VI,0,1.562991422214136
2,0.5,VI,1,2.202549351621387
2,0.5,VI,2,1.7795870434503964
2,0.5,VI,3,2.1927636758914444
2,0.5,VI,4,2.0741228659837834
2,0.5,VI,5,1.9527678477597552
2,0.5,VI,6,2.157054009418477
2,0.5,VI,7,1.7429289625067548
2,0.5,VI,8,2.1031879874330537
2,0.5,VI,9,1.9184620082073833
2,0.5,VI,10,1.8880193897583215
2,0.5,VI,11,1.6922545533689872
2,0.5,VI,12,2.3926067877975314
2,0.5,VI,13,1.9778052979031808
2,0.5,VI,14,2.0982014670865454
2,0.5,VI,15,1.9993263665573475
2,0.5,VI,16,1.6116901157594297
2,0.5,VI,17,2.2042820706497173
2,0.5,VI,18,1.8848210097340632
2,0.5,VI,19,1.5218213616921459
2,0.5,VI,20,2.026278694369025
2,0.5,VI,21,2.1734092523153836
2,0.5,VI,22,1.9416067118902394
2,0.5,VI,23,1.9193559445380006
2,0.5,VI,24,2.393647118722314
2,0.5,VI,25,2.5529537821116914
2,0.5,VI,26,2.053974217306583
2,0.5,VI,27,2.151636542559878
2,0.5,VI,28,1.9510660221974665
2,0.5,VI,29,1.7188440225797283
2,0.5,VI,30,2.5636338297592682
2,0.5,VI,31,2.112653685921381
2,0.5,VI,32,2.234434681682208
2,0.5,VI,33,1.6154133448057193
2,0.5,VI,34,1.7482095199438392
2,0.5,VI,35,1.7314945418858572
2,0.5,VI,36,1.6851019449780087
2,0.5,VI,37,1.6645584848613604
2,0.5,VI,38,1.320345727281072
2,0.5,VI,39,1.649447356826376
2,0.5,VI,40,2.243599393192013
2,0.5,VI,41,2.114266240128299
2,0.5,VI,42,2.119145261603051
2,0.5,VI,43,1.9526940991560224
2,0.5,VI,44,1.843300099612368
2,0.5,VI,45,1.2890530880370525
2,0.5,VI,46,2.13258891123187
2,0.5,VI,47,1.9089445888374268
2,0.5,VI,48,1.8944974680009208
2,0.5,VI,49,2.069580196502707
2,0.7,SUB,0,0.2055167316855435
2,0.7,SUB,1,0.24966494251714047
2,0.7,SUB,2,0.20107014025883874
2,0.7,SUB,3,0.263521062845852
2,0.7,SUB,4,0.21694929079958591
2,0.7,SUB,5,0.21714199627276745
2,0.7,SUB,6,0.19662009454302148
2,0.7,SUB,7,0.27072752285519597
2,0.7,SUB,8,0.3176086812572049
2,0.7,SUB,9,0.3109528408497233
2,0.7,SUB,10,0.2561814477569804
2,0.7,SUB,11,0.26103919985812035
2,0.7,SUB,12,0.27618872764041397
2,0.7,SUB,13,0.25095144921926765
2,0.7,SUB,14,0.248113605325323
2,0.7,SUB,15,0.2608982945414842
2,0.7,SUB,16,0.2282661006305902
2,0.7,SUB,17,0.3166299302683391
2,0.7,SUB,18,0.2609329518171284
2,0.7,SUB,19,0.20616461785754783
2,0.7,SUB,20,0.2830332108084525
2,0.7,SUB,21,0.32653710621652726
2,0.7,SUB,22,0.31852868760364456
2,0.7,SUB,23,0.22416500908112535
2,0.7,SUB,24,0.29574554952568366
2,0.7,SUB,25,0.24410920830689192
2,0.7,SUB,26,0.24002385321394157
2,0.7,SUB,27,0.31701444105641635
2,0.7,SUB,28,0.2620820642748572
2,0.7,SUB,29,0.2580474394971388
2,0.7,SUB,30,0.22350638355436847
2,0.7,SUB,31,0.25825131036838345
2,0.7,SUB,32,0.2683497069192057
2,0.7,SUB,33,0.2952291688978552
2,0.7,SUB,34,0.3302507981770002
2,0.7,SUB,35,0.23864348223285636
2,0.7,SUB,36,0.24520078367273515
2,0.7,SUB,37,0.26290327842440153
2,0.7,SUB,38,0.2687923224780817
2,0.7,SUB,39,0.24630537553661644
2,0.7,SUB,40,0.2800741073612587
2,0.7,SUB,41,0.25700285457992145
2,0.7,SUB,42,0.28889949691928934
2,0.7,SUB,43,0.31107465565466713
2,0.7,SUB,44,0.2766629139218302
2,0.7,SUB,45,0.22067960737041278
2,0.7,SUB,46,0.2665593363926128
2,0.7,SUB,47,0.2936273464323531
2,0.7,SUB,48,0.22466214055941672
2,0.7,SUB,49,0.2556469123050777
2,0.7,VI,0,2.132527849410449
2,0.7,VI,1,2.2042237847881547
2,0.7,VI,2,2.3925203636752204
2,0.7,VI,3,2.1515638113062545
2,0.7,VI,4,2.1125989127201352
2,0.7,VI,5,1.9183757202361569
2,0.7,VI,6,2.2725483993152915
2,0.7,VI,7,1.8556115802049757
2,0.7,VI,8,1.7187993271849291
2,0.7,VI,9,1.951016738615
2,0.7,VI,10,2.1190818107252687
2,0.7,VI,11,2.1926804107175646
2,0.7,VI,12,2.1849324405300865
2,0.7,VI,13,2.1031369743358144
2,0.7,VI,14,2.2024649100585525
2,0.7,VI,15,2.24351012318214
2,0.7,VI,16,2.552866934080572
2,0.7,VI,17,1.7795217131439756
2,0.7,VI,18,1.3203319539565586
2,0.7,VI,19,2.5635438558332946
2,0.7,VI,20,1.5629594809636271
2,0.7,VI,21,1.4741740412815092
2,0.7,VI,22,1.7064230377931038
2,0.7,VI,23,2.2343547249574476
2,0.7,VI,24,1.6444374019219965
2,0.7,VI,25,1.7104881191974013
2,0.7,VI,26,2.114211359299601
2,0.7,VI,27,1.7314409888797353
2,0.7,VI,28,1.8879555521463267
2,0.7,VI,29,1.941528768474212
2,0.7,VI,30,2.1569729487138694
2,0.7,VI,31,1.7610178733469202
2,0.7,VI,32,1.6116616010239007
2,0.7,VI,33,2.0981488050228836
2,0.7,VI,34,2.0740472413877775
2,0.7,VI,35,2.3460288123826634
2,0.7,VI,36,1.888907335983175
2,0.7,VI,37,1.2890364297850414
2,0.7,VI,38,2.0262338705142446
2,0.7,VI,39,2.393575525111305
2,0.7,VI,40,1.8042456501901305
2,0.7,VI,41,2.069505398375514
2,0.7,VI,42,1.952642344226912
2,0.7,VI,43,1.7428756549221056
2,0.7,VI,44,2.1733440989198964
2,0.7,VI,45,1.8120159726814116
2,0.7,VI,46,1.5217876200615967
2,0.7,VI,47,1.7682486803776298
2,0.7,VI,48,1.9193161378066204
2,0.7,VI,49,1.649424804492719
2,0.9,SUB,0,0.267517137591189
2,0.9,SUB,1,0.3062100111256143
2,0.9,SUB,2,0.3274051577711768
2,0.9,SUB,3,0.3239795365414147
2,0.9,SUB,4,0.30081410849384654
2,0.9,SUB,5,0.3259746874741576
2,0.9,SUB,6,0.34296125105034025
2,0.9,SUB,7,0.3478027896682089
2,0.9,SUB,8,0.23166973050890358
2,0.9,SUB,9,0.34699215648356185
2,0.9,SUB,10,0.3096040957927377
2,0.9,SUB,11,0.2834122579539828
2,0.9,SUB,12,0.3218907555808328
2,0.9,SUB,13,0.2721602504831024
2,0.9,SUB,14,0.2686857683478875
2,0.9,SUB,15,0.2984312043822738
2,0.9,SUB,16,0.24260866955794932
2,0.9,SUB,17,0.28252225695422734
2,0.9,SUB,18,0.34014800474242274
2,0.9,SUB,19,0.3170831611429227
2,0.9,SUB,20,0.27217396329812243
2,0.9,SUB,21,0.33373908884607895
2,0.9,SUB,22,0.31074267924737375
2,0.9,SUB,23,0.3027574446084587
2,0.9,SUB,24,0.2594409015328285
2,0.9,SUB,25,0.3203314948189493
2,0.9,SUB,26,0.30357373949175637
2,0.9,SUB,27,0.3100372218890922
2,0.9,SUB,28,0.3141132654260131
2,0.9,SUB,29,0.30978959279823093
2,0.9,SUB,30,0.29915165298168284
2,0.9,SUB,31,0.3024329911778993
2,0.9,SUB,32,0.261917491121913
2,0.9,SUB,33,0.4071631568631162
2,0.9,SUB,34,0.2751606188085706
2,0.9,SUB,35,0.28444671389327997
2,0.9,SUB,36,0.3953251626081814
2,0.9,SUB,37,0.31341509355849245
2,0.9,SUB,38,0.2803079373455916
2,0.9,SUB,39,0.27224268134939356
2,0.9,SUB,40,0.24217938076358295
2,0.9,SUB,41,0.33150535052497593
2,0.9,SUB,42,0.264751066701967
2,0.9,SUB,43,0.28803166590842194
2,0.9,SUB,44,0.25622618828677945
2,0.9,SUB,45,0.3184038265482419
2,0.9,SUB,46,0.28755582658558065
2,0.9,SUB,47,0.3167923358519966
2,0.9,SUB,48,0.25427614128014375
2,0.9,SUB,49,0.2715348570791257
2,0.9,VI,0,1.7105357967993364
2,0.9,VI,1,2.151643272286442
2,0.9,VI,2,1.7682924858037363
2,0.9,VI,3,1.8889568158926955
2,0.9,VI,4,1.7188494809546755
2,0.9,VI,5,1.5629954975309812
2,0.9,VI,6,1.5218337272325488
2,0.9,VI,7,2.173414587763853
2,0.9,VI,8,1.812097037046411
2,0.9,VI,9,2.204289919019877
2,0.9,VI,10,2.2444323786413802
2,0.9,VI,11,1.6494537149341477
2,0.9,VI,12,1.8433088667683035
2,0.9,VI,13,1.9510731119814968
2,0.9,VI,14,2.084692628264831
2,0.9,VI,15,1.4742195837309986
2,0.9,VI,16,1.9184669778511714
2,0.9,VI,17,1.8945038821607763
2,0.9,VI,18,2.0552127548863712
2,0.9,VI,19,2.2436051345533574
2,0.9,VI,20,1.8880281069053484
2,0.9,VI,21,1.804293086409954
2,0.9,VI,22,1.9527729777245322
2,0.9,VI,23,2.0695863085197783
2,0.9,VI,24,2.272632860085241
2,0.9,VI,25,2.10319577651129
2,0.9,VI,26,2.2344397427347777
2,0.9,VI,27,2.132597523991047
2,0.9,VI,28,1.2890589894816242
2,0.9,VI,29,1.6116973155762253
2,0.9,VI,30,1.9089516759299219
2,0.9,VI,31,1.7429339877817192
2,0.9,VI,32,2.3926139243138254
2,0.9,VI,33,1.7064723821967378
2,0.9,VI,34,1.6154190482674944
2,0.9,VI,35,1.7610561751910951
2,0.9,VI,36,1.855660007059009
2,0.9,VI,37,1.999336563380559
2,0.9,VI,38,2.1927691474011555
2,0.9,VI,39,2.2432132973939134
2,0.9,VI,40,1.9778105313317542
2,0.9,VI,41,2.046333340544162
2,0.9,VI,42,1.9193677823193018
2,0.9,VI,43,2.119154483608403
2,0.9,VI,44,1.7315002216121393
2,0.9,VI,45,1.6444752708415558
2,0.9,VI,46,2.552961492860528
2,0.9,VI,47,1.9527029953939357
2,0.9,VI,48,1.748214054316784
2,0.9,VI,49,2.0539817939608622
2,1.0,SUB,0,0.36486979863383345
2,1.0,SUB,1,0.3476933437105331
2,1.0,SUB,2,0.3148207975547133
2,1.0,SUB,3,0.25737817359136655
2,1.0,SUB,4,0.4072844476166459
2,1.0,SUB,5,0.3504150064589713
2,1.0,SUB,6,0.3842880238141107
2,1.0,SUB,7,0.33379212627594346
2,1.0,SUB,8,0.30754838113957766
2,1.0,SUB,9,0.32192268809905183
2,1.0,SUB,10,0.38790370404710844
2,1.0,SUB,11,0.38510857246479496
2,1.0,SUB,12,0.2900748387565434
2,1.0,SUB,13,0.4084996656777023
2,1.0,SUB,14,0.3462420317280206
2,1.0,SUB,15,0.31782110995019397
2,1.0,SUB,16,0.3309335649008513
2,1.0,SUB,17,0.34256744155182633
2,1.0,SUB,18,0.39237397248621275
2,1.0,SUB,19,0.3725613488655433
2,1.0,SUB,20,0.28983142736208495
2,1.0,SUB,21,0.4033304202153426
2,1.0,SUB,22,0.3009678621229633
2,1.0,SUB,23,0.30237139898767434
2,1.0,SUB,24,0.3802956458885339
2,1.0,SUB,25,0.35963284367874315
2,1.0,SUB,26,0.3631723726659709
2,1.0,SUB,27,0.2943198464008084
2,1.0,SUB,28,0.2876792816077401
2,1.0,SUB,29,0.35167393126771046
2,1.0,SUB,30,0.35481937532055075
2,1.0,SUB,31,0.36450877035012824
2,1.0,SUB,32,0.33139549306296745
2,1.0,SUB,33,0.369289343150628
2,1.0,SUB,34,0.3911595836129712
2,1.0,SUB,35,0.3736902986368589
2,1.0,SUB,36,0.3330368491229243
2,1.0,SUB,37,0.38980424264137975
2,1.0,SUB,38,0.3698855396037014
2,1.0,SUB,39,0.37845917714901045
2,1.0,SUB,40,0.35620000094827636
2,1.0,SUB,41,0.3192894176733259
2,1.0,SUB,42,0.338022414205072
2,1.0,SUB,43,0.31059920792723666
2,1.0,SUB,44,0.2695269229640923
2,1.0,SUB,45,0.30030765178829955
2,1.0,SUB,46,0.3920470667746967
2,1.0,SUB,47,0.3779030431237304
2,1.0,SUB,48,0.2641572642614577
2,1.0,SUB,49,0.3297561192438171
2,1.0,VI,0,2.1191388111711817
2,1.0,VI,1,1.562984765947631
2,1.0,VI,2,2.2726134345826092
2,1.0,VI,3,1.9777937568861117
2,1.0,VI,4,1.9089410765329817
2,1.0,VI,5,2.1734053935605555
2,1.0,VI,6,2.243193226020959
2,1.0,VI,7,1.7682830354104189
2,1.0,VI,8,2.1453169881054652
2,1.0,VI,9,1.7481931961186954
2,1.0,VI,10,2.112651988758363
2,1.0,VI,11,1.8042814488828172
2,1.0,VI,12,2.157043610327178
2,1.0,VI,13,2.1849780245761465
2,1.0,VI,14,1.6645542271064766
2,1.0,VI,15,1.9415931257689378
2,1.0,VI,16,2.34610053930796
2,1.0,VI,17,2.055203645808215
2,1.0,VI,18,2.1031870956998144
2,1.0,VI,19,1.718839599808842
2,1.0,VI,20,2.202538558411793
2,1.0,VI,21,2.098196593837614
2,1.0,VI,22,1.918449317930919
2,1.0,VI,23,2.39259528869374
2,1.0,VI,24,2.151625631977253
2,1.0,VI,25,2.2042821262966634
2,1.0,VI,26,1.8944921023939552
2,1.0,VI,27,1.8889459496399317
2,1.0,VI,28,2.5636274497162557
2,1.0,VI,29,1.952694258691512
2,1.0,VI,30,2.074109856030832
2,1.0,VI,31,1.6116887730688192
2,1.0,VI,32,1.8556541837082356
2,1.0,VI,33,1.9527593225299704
2,1.0,VI,34,1.9510549954086744
2,1.0,VI,35,2.3936404333900247
2,1.0,VI,36,1.7105247985167407
2,1.0,VI,37,1.779576245707834
2,1.0,VI,38,2.2344218268901965
2,1.0,VI,39,2.114261486821466
2,1.0,VI,40,2.243592993846597
2,1.0,VI,41,2.05396160241973
2,1.0,VI,42,1.9993252314288417
2,1.0,VI,43,1.6494441869994139
2,1.0,VI,44,1.3203429347250413
2,1.0,VI,45,1.8433002751092336
2,1.0,VI,46,1.474202588625356
2,1.0,VI,47,2.0262763789771494
2,1.0,VI,48,2.0846825092083945
2,1.0,VI,49,1.2890477205507542
3,0.0,SUB,0,0.032861885293690746
3,0.0,SUB,1,0.01085994412011728
3,0.0,SUB,2,0.04636834260152319
3,0.0,SUB,3,0.03318153528012393
3,0.0,SUB,4,0.03785698057289223
3,0.0,SUB,5,0.04699526975485701
3,0.0,SUB,6,0.02702583162553858
3,0.0,SUB,7,0.04539072902619385
3,0.0,SUB,8,0.04075556305139902
3,0.0,SUB,9,0.017467535038503432
3,0.0,SUB,10,0.02601050230538476
3,0.0,SUB,11,0.043841102560086415
3,0.0,SUB,12,0.03384614947763804
3,0.0,SUB,13,0.03652713389067685
3,0.0,SUB,14,0.04399700647011507
3,0.0,SUB,15,0.029457130835226827
3,0.0,SUB,16,0.047034322866412695
3,0.0,SUB,17,0.04162372682076798
3,0.0,SUB,18,0.032050059714927706
3,0.0,SUB,19,0.03278084723595345
3,0.0,SUB,20,0.037155543997227806
3,0.0,SUB,21,0.03874285525473465
3,0.0,SUB,22,0.02201389567305708
3,0.0,SUB,23,0.03443588845814357
3,0.0,SUB,24,0.045147421288384545
3,0.0,SUB,25,0.03899014213691193
3,0.0,SUB,26,0.03681264676078699
3,0.0,SUB,27,0.03876595488364524
3,0.0,SUB,28,0.05377388169833452
3,0.0,SUB,29,0.04064966614815511
3,0.0,SUB,30,0.043463120149368636
3,0.0,SUB,31,0.044824397259368445
3,0.0,SUB,32,0.023579678456300168
3,0.0,SUB,33,0.03134035590847825
3,0.0,SUB,34,0.03468487085694704
3,0.0,SUB,35,0.04755626429922351
3,0.0,SUB,36,0.026092845214382425
3,0.0,SUB,37,0.04166970493061766
3,0.0,SUB,38,0.02399113660451628
3,0.0,SUB,39,0.027556294149582106
3,0.0,SUB,40,0.026794923821113287
3,0.0,SUB,41,0.04201470073401633
3,0.0,SUB,42,0.038939992634733356
3,0.0,SUB,43,0.023661803080792094
3,0.0,SUB,44,0.05540718786393549
3,0.0,SUB,45,0.037703909597390596
3,0.0,SUB,46,0.031293841246976956
3,0.0,SUB,47,0.02983649652202176
3,0.0,SUB,48,0.044688810002454615
3,0.0,SUB,49,0.038152901832052014
3,0.0,VI,0,0.0011186928195645223
3,0.0,VI,1,2.714506175234633e-07
3,0.0,VI,2,0.000240569032074672
3,0.0,VI,3,6.003288609892903e-07
3,0.0,VI,4,8.003613069139345e-05
3,0.0,VI,5,5.496766433051219e-07
3,0.0,VI,6,0.0002887816976288106
3,0.0,VI,7,0.0003010547133108398
3,0.0,VI,8,0.00010305089965766751
3,0.0,VI,9,1.266241016229782e-06
3,0.0,VI,10,8.187867029089317e-06
3,0.0,VI,11,2.7582487217498325e-05
3,0.0,VI,12,1.4971117747773455e-05
3,0.0,VI,13,8.454342740742284e-05
3,0.0,VI,14,0.000352972354562823
3,0.0,VI,15,0.001981103337925811
3,0.0,VI,16,2.5784257429162535e-07
3,0.0,VI,17,3.578999289417021e-05
3,0.0,VI,18,4.0460639382056514e-07
3,0.0,VI,19,5.474154263802748e-06
3,0.0,VI,20,2.1204619124707775e-05
3,0.0,VI,21,8.206736423170938e-05
3,0.0,VI,22,3.1647568264925615e-07
3,0.0,VI,23,4.986941725226585e-07
3,0.0,VI,24,3.9831374436669095e-05
3,0.0,VI,25,2.839165617468717e-07
3,0.0,VI,26,5.184501721655687e-07
3,0.0,VI,27,4.09448350489292e-07
3,0.0,VI,28,0.0006307636883960888
3,0.0,VI,29,2.703354145058509e-06
3,0.0,VI,30,6.252206588983587e-05
3,0.0,VI,31,3.315470321642238e-05
3,0.0,VI,32,3.47885389582755e-05
3,0.0,VI,33,0.0029922564076010935
3,0.0,VI,34,0.0005395523575171115
3,0.0,VI,35,0.00107670335853969
3,0.0,VI,36,0.0009086399259352752
3,0.0,VI,37,0.0008146241185600368
3,0.0,VI,38,2.3187298941249836e-07
3,0.0,VI,39,4.473291844543331e-07
3,0.0,VI,40,0.0008967056361048668
3,0.0,VI,41,0.0006706642002335616
3,0.0,VI,42,1.7693413098320784e-05
3,0.0,VI,43,6.843933967779961e-07
3,0.0,VI,44,4.205522570522758e-07
3,0.0,VI,45,0.0009441190565099885
3,0.0,VI,46,6.656523438479494e-07
3,0.0,VI,47,0.00027324418411952184
3,0.0,VI,48,0.00027058013138354394
3,0.0,VI,49,3.535172845749745e-06
3,0.01,SUB,0,0.036025567956414935
3,0.01,SUB,1,0.03570684946651619
3,0.01,SUB,2,0.011473562429451432
3,0.01,SUB,3,0.03203496698033157
3,0.01,SUB,4,0.0373058697920673
3,0.01,SUB,5,0.016435631216616016
3,0.01,SUB,6,0.05941773273591264
3,0.01,SUB,7,0.03457369075790336
3,0.01,SUB,8,0.03554561270658937
3,0.01,SUB,9,0.027807430201616582
3,0.01,SUB,10,0.020727184099097955
3,0.01,SUB,11,0.038721811351631524
3,0.01,SUB,12,0.032105428266400254
3,0.01,SUB,13,0.034062492108823714
3,0.01,SUB,14,0.05723508825702352
3,0.01,SUB,15,0.04412708890964889
3,0.01,SUB,16,0.04459285812749188
3,0.01,SUB,17,0.01671522813908098
3,0.01,SUB,18,0.03302609938048644
3,0.01,SUB,19,0.045479470359612674
3,0.01,SUB,20,0.03001431278600849
3,0.01,SUB,21,0.04282634680788894
3,0.01,SUB,22,0.04373446083524161
3,0.01,SUB,23,0.02773934603553204
3,0.01,SUB,24,0.02289143807678335
3,0.01,SUB,25,0.017636663917486854
3,0.01,SUB,26,0.042137510549214593
3,0.01,SUB,27,0.063723834952841
3,0.01,SUB,28,0.020769287301466866
3,0.01,SUB,29,0.034280867323735066
3,0.01,SUB,30,0.03128855505161957
3,0.01,SUB,31,0.0342286321601716
3,0.01,SUB,32,0.04491322715350272
3,0.01,SUB,33,0.05653095003003753
3,0.01,SUB,34,0.031992301020801715
3,0.01,SUB,35,0.01776336044367793
3,0.01,SUB,36,0.013992034530434431
3,0.01,SUB,37,0.016561899304373254
3,0.01,SUB,38,0.026205459327651243
3,0.01,SUB,39,0.025630825664882798
3,0.01,SUB,40,0.027367055157516335
3,0.01,SUB,41,0.029391848110953293
3,0.01,SUB,42,0.021640626525187827
3,0.01,SUB,43,0.04142420711599029
3,0.01,SUB,44,0.039503968999044944
3,0.01,SUB,45,0.013285419125523586
3,0.01,SUB,46,0.03107611042013585
3,0.01,SUB,47,0.02818621335245376
3,0.01,SUB,48,0.04701166772156797
3,0.01,SUB,49,0.020917369541470953
3,0.01,VI,0,0.008259383164363029
3,0.01,VI,1,0.0073419604836676726
3,0.01,VI,2,0.0051081173737852715
3,0.01,VI,3,0.007238218389948355
3,0.01,VI,4,0.009344838062661695
